"https://ppt.ru/kodeks/uk/st-143","Статья 143. Нарушение требований охраны труда"
"https://ppt.ru/kodeks/uk/st-144","Статья 144. Воспрепятствование законной профессиональной деятельности журналистов"
"https://ppt.ru/kodeks/uk/st-144.1","Статья 144.1. Необоснованный отказ в приеме на работу или необоснованное увольнение лица, достигшего предпенсионного возраста"
"https://ppt.ru/kodeks/uk/st-145","Статья 145. Необоснованный отказ в приеме на работу или необоснованное увольнение беременной женщины или женщины, имеющей детей в возрасте до трех лет"
"https://ppt.ru/kodeks/uk/st-145.1","Статья 145.1. Невыплата заработной платы, пенсий, стипендий, пособий и иных выплат"
"https://ppt.ru/kodeks/uk/st-146","Статья 146. Нарушение авторских и смежных прав"
"https://ppt.ru/kodeks/uk/st-147","Статья 147. Нарушение изобретательских и патентных прав"
"https://ppt.ru/kodeks/uk/st-148","Статья 148. Нарушение права на свободу совести и вероисповеданий"
"https://ppt.ru/kodeks/uk/st-149","Статья 149. Воспрепятствование проведению собрания, митинга, демонстрации, шествия, пикетирования или участию в них"
"https://ppt.ru/kodeks/uk/st-150","Статья 150. Вовлечение несовершеннолетнего в совершение преступления"
"https://ppt.ru/kodeks/uk/st-151","Статья 151. Вовлечение несовершеннолетнего в совершение антиобщественных действий"
"https://ppt.ru/kodeks/uk/st-151.1","Статья 151.1. Розничная продажа несовершеннолетним алкогольной продукции"
"https://ppt.ru/kodeks/uk/st-151.2","Статья 151.2. Вовлечение несовершеннолетнего в совершение действий, представляющих опасность для жизни несовершеннолетнего"
"https://ppt.ru/kodeks/uk/st-152","Статья 152. Утратила силу.","Федеральный закон от 08.12.2003 N 162-ФЗ."
"https://ppt.ru/kodeks/uk/st-153","Статья 153. Подмена ребенка"
"https://ppt.ru/kodeks/uk/st-154","Статья 154. Незаконное усыновление (удочерение)"
"https://ppt.ru/kodeks/uk/st-155","Статья 155. Разглашение тайны усыновления (удочерения)"
"https://ppt.ru/kodeks/uk/st-156","Статья 156. Неисполнение обязанностей по воспитанию несовершеннолетнего"
"https://ppt.ru/kodeks/uk/st-157","Статья 157. Неуплата средств на содержание детей или нетрудоспособных родителей"
"https://ppt.ru/kodeks/uk/st-158","Статья 158. Кража"
"https://ppt.ru/kodeks/uk/st-158.1","Статья 158.1. Мелкое хищение, совершенное лицом, подвергнутым административному наказанию"
"https://ppt.ru/kodeks/uk/st-159","Статья 159. Мошенничество"
"https://ppt.ru/kodeks/uk/st-159.1","Статья 159.1. Мошенничество в сфере кредитования"
"https://ppt.ru/kodeks/uk/st-159.2","Статья 159.2. Мошенничество при получении выплат"
"https://ppt.ru/kodeks/uk/st-159.3","Статья 159.3. Мошенничество с использованием электронных средств платежа"
"https://ppt.ru/kodeks/uk/st-159.4","Статья 159.4. Утратила силу.","Федеральный закон от 03.07.2016 N 325-ФЗ."
"https://ppt.ru/kodeks/uk/st-159.5","Статья 159.5. Мошенничество в сфере страхования"
"https://ppt.ru/kodeks/uk/st-159.6","Статья 159.6. Мошенничество в сфере компьютерной информации"
"https://ppt.ru/kodeks/uk/st-160","Статья 160. Присвоение или растрата"
"https://ppt.ru/kodeks/uk/st-161","Статья 161. Грабеж"
"https://ppt.ru/kodeks/uk/st-162","Статья 162. Разбой"
"https://ppt.ru/kodeks/uk/st-163","Статья 163. Вымогательство"
"https://ppt.ru/kodeks/uk/st-164","Статья 164. Хищение предметов, имеющих особую ценность"
"https://ppt.ru/kodeks/uk/st-165","Статья 165. Причинение имущественного ущерба путем обмана или злоупотребления доверием"
"https://ppt.ru/kodeks/uk/st-166","Статья 166. Неправомерное завладение автомобилем или иным транспортным средством без цели хищения"
"https://ppt.ru/kodeks/uk/st-167","Статья 167. Умышленные уничтожение или повреждение имущества"
"https://ppt.ru/kodeks/uk/st-168","Статья 168. Уничтожение или повреждение имущества по неосторожности"
"https://ppt.ru/kodeks/uk/st-169","Статья 169. Воспрепятствование законной предпринимательской или иной деятельности"
"https://ppt.ru/kodeks/uk/st-170","Статья 170. Регистрация незаконных сделок с недвижимым имуществом"
"https://ppt.ru/kodeks/uk/st-170.1","Статья 170.1. Фальсификация единого государственного реестра юридических лиц, реестра владельцев ценных бумаг или системы депозитарного учета"
"https://ppt.ru/kodeks/uk/st-170.2","Статья 170.2. Внесение заведомо ложных сведений в межевой план, технический план, акт обследования, проект межевания земельного участка или земельных участков либо карту-план территории"
"https://ppt.ru/kodeks/uk/st-171","Статья 171. Незаконное предпринимательство"
"https://ppt.ru/kodeks/uk/st-171.1","Статья 171.1. Производство, приобретение, хранение, перевозка или сбыт товаров и продукции без маркировки и (или) нанесения информации, предусмотренной законодательством Российской Федерации"
"https://ppt.ru/kodeks/uk/st-171.2","Статья 171.2. Незаконные организация и проведение азартных игр"
"https://ppt.ru/kodeks/uk/st-171.3","Статья 171.3. Незаконные производство и (или) оборот этилового спирта, алкогольной и спиртосодержащей продукции"
"https://ppt.ru/kodeks/uk/st-171.4","Статья 171.4. Незаконная розничная продажа алкогольной и спиртосодержащей пищевой продукции"
"https://ppt.ru/kodeks/uk/st-172","Статья 172. Незаконная банковская деятельность"
"https://ppt.ru/kodeks/uk/st-172.1","Статья 172.1. Фальсификация финансовых документов учета и отчетности финансовой организации"
"https://ppt.ru/kodeks/uk/st-172.2","Статья 172.2. Организация деятельности по привлечению денежных средств и (или) иного имущества"
"https://ppt.ru/kodeks/uk/st-172.3","Статья 172.3. Невнесение в финансовые документы учета и отчетности кредитной организации сведений о размещенных физическими лицами и индивидуальными предпринимателями денежных средствах"
"https://ppt.ru/kodeks/uk/st-173","Статья 173. Утратила силу.","Федеральный закон от 07.04.2010 N 60-ФЗ."
"https://ppt.ru/kodeks/uk/st-173.1","Статья 173.1. Незаконное образование (создание, реорганизация) юридического лица"
"https://ppt.ru/kodeks/uk/st-173.2","Статья 173.2. Незаконное использование документов для образования (создания, реорганизации) юридического лица"
"https://ppt.ru/kodeks/uk/st-174","Статья 174. Легализация (отмывание) денежных средств или иного имущества, приобретенных другими лицами преступным путем"
"https://ppt.ru/kodeks/uk/st-174.1","Статья 174.1. Легализация (отмывание) денежных средств или иного имущества, приобретенных лицом в результате совершения им преступления"
"https://ppt.ru/kodeks/uk/st-175","Статья 175. Приобретение или сбыт имущества, заведомо добытого преступным путем"
"https://ppt.ru/kodeks/uk/st-176","Статья 176. Незаконное получение кредита"
"https://ppt.ru/kodeks/uk/st-177","Статья 177. Злостное уклонение от погашения кредиторской задолженности"
"https://ppt.ru/kodeks/uk/st-178","Статья 178. Ограничение конкуренции"
"https://ppt.ru/kodeks/uk/st-179","Статья 179. Принуждение к совершению сделки или к отказу от ее совершения"
"https://ppt.ru/kodeks/uk/st-180","Статья 180. Незаконное использование средств индивидуализации товаров (работ, услуг)"
"https://ppt.ru/kodeks/uk/st-181","Статья 181. Нарушение правил изготовления и использования государственных пробирных клейм"
"https://ppt.ru/kodeks/uk/st-182","Статья 182. Утратила силу.","Федеральный закон от 08.12.2003 N 162-ФЗ."
"https://ppt.ru/kodeks/uk/st-183","Статья 183. Незаконные получение и разглашение сведений, составляющих коммерческую, налоговую или банковскую тайну"
"https://ppt.ru/kodeks/uk/st-184","Статья 184. Оказание противоправного влияния на результат официального спортивного соревнования или зрелищного коммерческого конкурса"
"https://ppt.ru/kodeks/uk/st-185","Статья 185. Злоупотребления при эмиссии ценных бумаг"
